rowNames	Gene
340689	MIR646HG
340698	MIR646HG
340700	MIR646HG
340701	MIR646HG
340731	MIR646HG
340902	CDH4
340926	CDH4
340927	CDH4
340952	CDH4
340980	CDH4
341280	GATA5
341296	AL121832.3
341358	GATA5
341358	BX640514.2
341427	BX640514.2
341444	BX640514.2
341465	OGFR-AS1
341495	BX640514.2
341518	BX640514.2
341608	MRGBP
341674	BIRC7
341674	AL121827.2
341683	AL121827.2
341689	AL121827.2
341716	ARFGAP1
341717	CHRNA4
341719	CHRNA4
341720	CHRNA4
341724	CHRNA4
341725	CHRNA4
341733	CHRNA4
341758	PPDPF
341808	PPDPF
341813	GMEB2
341864	PPDPF
341866	SLC2A4RG
341888	RTEL1
341905	ZBTB46
341905	SAMD10
341907	RTEL1
341908	SAMD10
341909	FNDC11
341909	SLC2A4RG
341909	SAMD10
341961	LIME1
342196	GATD3B
342196	FP565260.1
342254	TEKT4P2
342270	TEKT4P2
342435	ANKRD20A11P
342439	CYP4F29P
342439	ANKRD20A11P
342443	ANKRD20A11P
342619	NRIP1
342620	NRIP1
342710	NRIP1
342733	NRIP1
343679	RPL13AP7
343686	RPL13AP7
343716	RPL13AP7
343799	GABPA
343978	AP001599.1
344202	RPL23P2
344296	USP16
344591	TIAM1
344633	TIAM1
344645	TIAM1
344650	TIAM1
344659	TIAM1
344661	TIAM1
344666	TIAM1
344787	SCAF4
344806	HUNK
344831	HUNK
344832	AP000254.2
344835	SCAF4
344835	HUNK
344839	HUNK
344841	SCAF4
344841	HUNK
344842	HUNK
344847	HUNK
344849	HUNK
344851	HUNK
344852	HUNK
344853	HUNK
344855	HUNK
344862	HUNK
344911	MIS18A
344940	URB1
344947	URB1
345074	PAXBP1
345705	RUNX1
345711	LINC01426
345758	RUNX1
345783	RUNX1
345803	RUNX1
346089	LINC01436
346091	CBR3
346126	DOP1B
346191	LINC01436
346253	RPL3P1
346264	CLDN14
346265	CHAF1B
346665	SPATA20P1
346706	AP001434.1
346706	SPATA20P1
346709	SPATA20P1
346712	SPATA20P1
346734	SPATA20P1
346763	SPATA20P1
346764	SPATA20P1
346796	SPATA20P1
347023	METTL21AP1
347109	METTL21AP1
347138	B3GALT5
347166	B3GALT5
347172	B3GALT5
347204	B3GALT5
347238	PCP4
347240	PCP4
347241	PCP4
347242	PCP4
347249	PCP4
347284	PCP4
347440	TMPRSS2
347458	TMPRSS2
347512	TMPRSS2
347513	TMPRSS2
347515	TMPRSS2
347519	TMPRSS2
347523	TMPRSS2
347529	TMPRSS2
347530	TMPRSS2
347542	TMPRSS2
347543	TMPRSS2
347551	TMPRSS2
347554	TMPRSS2
347557	TMPRSS2
347594	TMPRSS2
347604	TMPRSS2
347735	ZBTB21
347827	ABCG1
347837	UBASH3A
347888	TFF3
347888	TMPRSS3
347889	TFF3
348252	SIK1
348253	SIK1
348324	CSTB
348330	PDXK
348330	CSTB
348339	CSTB
348352	CSTB
348353	CSTB
348392	PDXK
348392	CSTB
348413	CSTB
348417	RRP1
348422	CSTB
348448	HSF2BP
348463	RRP1
348485	PWP2
348500	PWP2
348500	GATD3A
348505	GATD3A
348506	GATD3A
348511	GATD3A
348528	PWP2
348528	GATD3A
348543	CSTB
348564	PWP2
348564	GATD3A
348565	PWP2
348565	GATD3A
348567	PWP2
348570	PWP2
348583	PFKL
348585	AIRE
348592	PWP2
348592	GATD3A
348596	PWP2
348596	GATD3A
348609	PWP2
348609	GATD3A
348637	PWP2
348637	AP001062.1
348661	GATD3A
348692	TSPEAR
348765	TSPEAR
348767	TSPEAR
348787	TSPEAR
348792	TSPEAR
348812	SUMO3
348847	SUMO3
349044	LINC00205
349045	LINC00205
349052	LINC00205
349063	LINC00205
349079	LINC00205
349081	LINC00205
349154	LINC00205
349155	LINC00205
349196	LINC01694
349197	LINC01694
349198	LINC01694
349340	LSS
349350	LSS
349374	LSS
349375	COL6A1
349375	COL6A2
349381	SPATC1L
349450	LSS
349660	TPTEP1
349669	TPTEP1
349670	TPTEP1
349779	CECR2
349780	HDHD5-AS1
349780	CECR2
349790	HDHD5
349798	CECR2
349800	CECR2
349802	CECR2
349803	CECR2
349816	HDHD5-AS1
349816	CECR2
349829	CECR2
349848	CECR2
349851	CECR2
349867	BCL2L13
349885	BCL2L13
349920	BID
349921	BID
349924	BID
349925	BID
349926	BID
349944	ATP6V1E1
349944	AC016027.1
349946	AC016027.1
350073	AC016027.1
350076	USP18
350082	TUBA8
350103	PI4KAP1
350114	TMEM191B
350114	PI4KAP1
350119	TMEM191B
350119	PI4KAP1
350143	DGCR6
350187	ESS2
350238	ESS2
350238	SLC25A1
350239	ESS2
350239	SLC25A1
350240	ESS2
350288	AC000068.1
350289	HIRA
350319	HIRA
350389	AC000082.1
350426	AC000089.1
350426	RTL10
350428	RTL10
350468	RTL10
350529	RTL10
350533	LINC00896
350534	RTL10
350536	RTL10
350538	AC000089.1
350620	ZNF74
350661	TRMT2A
350661	ZNF74
350661	SCARF2
350665	AC007663.3
350694	KRT18P5
350700	AC007663.3
350735	KRT18P5
350739	LINC00896
350739	AC007663.4
350754	AC007663.4
350770	AC007663.3
350770	ZNF74
350770	KLHL22
350770	KRT18P5
350776	AC007663.4
350786	PI4KA
350787	PI4KA
350793	AC007663.4
350795	MED15
350801	KRT18P5
350805	AC007663.4
350805	KRT18P5
350806	ZNF74
350808	KRT18P5
350813	KRT18P5
350823	ZNF74
350824	ZNF74
350855	KRT18P5
350855	PI4KA
350875	PI4KA
350893	THAP7-AS1
350938	THAP7-AS1
350939	THAP7-AS1
351023	PPIL2
351032	PPIL2
351078	YPEL1
351079	YPEL1
351092	PPIL2
351097	PPIL2
351097	YPEL1
351098	PPIL2
351103	YPEL1
351105	PPIL2
351108	PPIL2
351110	PPIL2
351111	PPIL2
351112	PPIL2
351115	PPIL2
351116	PPIL2
351117	PPIL2
351147	TOP3B
351153	PPIL2
351153	MAPK1
351153	TOP3B
351158	PPIL2
351163	PPIL2
351165	PPIL2
351166	PPIL2
351169	PPIL2
351169	YPEL1
351170	PPIL2
351182	PPIL2
351186	PPIL2
351191	PPIL2
351192	PPIL2
351193	PPIL2
351213	PPIL2
351213	MAPK1
351214	PPIL2
351214	MAPK1
351243	TOP3B
351293	ABHD17AP5
351306	TOP3B
351311	TOP3B
351312	TOP3B
351312	IGLV1-41
351314	TOP3B
351314	IGLV1-41
351345	IGLV4-60
351383	IGLV5-37
351479	IGLV2-5
351503	IGLV3-16
351503	IGLV2-5
351503	IGLV4-3
351527	IGLV3-12
351527	IGLV2-5
351550	IGLV3-16
351550	IGLV3-12
351550	IGLV2-5
351550	IGLC6
351551	IGLV3-12
351551	IGLC7
351552	IGLV3-16
351552	IGLV3-12
351552	IGLV2-5
351552	IGLC6
351552	IGLC7
351556	IGLV3-12
351556	IGLV2-5
351630	BCR
351631	BCR
351652	BCR
351666	BCR
351684	FBXW4P1
351705	BCR
351725	PCAT14
351773	PCAT14
351774	DRICH1
351775	PCAT14
351777	PCAT14
351785	ASLP1
351792	DRICH1
351859	DRICH1
351860	ZNF70
351865	ZNF70
351866	ZNF70
351869	VPREB3
351874	ASLP1
351874	ZNF70
351876	ASLP1
351876	AP000347.1
351876	ZNF70
351877	ASLP1
351905	AC253536.4
351931	ZNF70
351936	SMARCB1
351936	MIF-AS1
351942	ZNF70
351954	ZNF70
351954	MIF-AS1
351954	GSTT2B
351954	DDTL
351964	CABIN1
351965	CABIN1
351966	CABIN1
351967	CABIN1
351970	CABIN1
351972	CABIN1
351978	CABIN1
352041	CABIN1
352229	LRRC75B
352296	KIAA1671
352327	CRYBB3
352330	CRYBB3
352373	AL022323.1
352375	CRYBB3
352380	CRYBB3
352381	CRYBB3
352385	CRYBB3
352391	CRYBB3
352409	CRYBB3
352410	CRYBB3
352422	CRYBB3
352427	CRYBB3
352442	CRYBB3
352443	CRYBB3
352444	CRYBB3
352496	CRYBB3
352675	SRRD
352687	ASPHD2
352691	TPST2
352733	SRRD
352735	HPS4
352736	HPS4
352741	HPS4
352745	TPST2
352763	TPST2
352793	TFIP11
352802	TFIP11
352804	SRRD
352804	TFIP11
352805	TPST2
352825	HMGB1P10
353061	TTC28-AS1
353301	HSCB
353485	KREMEN1
353486	KREMEN1
353489	KREMEN1
353505	RHBDD3
353534	EMID1
353535	EMID1
353575	THOC5
353576	KREMEN1
353596	THOC5
353599	THOC5
353634	THOC5
353635	THOC5
353657	THOC5
353670	CABP7
353712	MTMR3
353713	MTMR3
353714	MTMR3
353715	MTMR3
353771	MTMR3
353779	MTMR3
353789	ASCC2
353789	MTMR3
353853	MTMR3
353857	MTMR3
353858	MTMR3
353862	MTMR3
353863	MTMR3
353865	MTMR3
353870	MTMR3
353874	MTMR3
353886	MTMR3
353887	MTMR3
353888	MTMR3
353890	MTMR3
353891	MTMR3
353900	MTMR3
353905	RNF215
353920	RNF215
353953	SEC14L3
353957	SEC14L3
353959	RNF215
353969	CASTOR1
353989	SIRPAP1
353990	CASTOR1
353998	SIRPAP1
353999	RNF215
354012	PES1
354031	SEC14L4
354040	TBC1D10A
354041	SEC14L2
354060	SEC14L2
354064	TBC1D10A
354065	TBC1D10A
354065	DUSP18
354114	PES1
354282	AC005005.3
354339	LIMK2
354341	LIMK2
354379	AC005005.3
354379	AL096701.4
354381	LIMK2
354425	EIF4ENIF1
354426	PATZ1
354490	EIF4ENIF1
354496	PRR14L
354533	SLC5A1
354535	PRR14L
354576	SLC5A4-AS1
354591	SLC5A1
354604	YWHAH
354623	RTCB
354920	LARGE1
355139	TOM1
355149	TOM1
355173	TOM1
355193	TOM1
355261	RASD2
355262	RASD2
355316	NDUFA9P1
355342	NDUFA9P1
355372	RBFOX2
355376	NDUFA9P1
355378	RBFOX2
355406	RBFOX2
355414	NDUFA9P1
355415	NDUFA9P1
355436	RBFOX2
355438	NDUFA9P1
355446	NDUFA9P1
355462	NDUFA9P1
355464	NDUFA9P1
355465	NDUFA9P1
355484	NDUFA9P1
355538	APOL2
355548	APOL1
355582	EIF3D
355589	EIF3D
355615	EIF3D
355616	EIF3D
355708	TXN2
355712	EIF3D
355718	TXN2
355794	IFT27
355821	KCTD17
355821	TMPRSS6
355900	TMPRSS6
355905	TMPRSS6
355916	KCTD17
355976	KCTD17
355976	TMPRSS6
355985	IL2RB
355985	RAC2
355985	CYTH4
355985	MFNG
355986	RAC2
356033	ELFN2
356034	TMPRSS6
356035	TMPRSS6
356035	ELFN2
356035	CDC42EP1
356041	CDC42EP1
356073	ELFN2
356082	ELFN2
356082	CDC42EP1
356083	ELFN2
356109	GGA1
356121	CDC42EP1
356121	GGA1
356124	GGA1
356128	GGA1
356128	TRIOBP
356130	CDC42EP1
356130	GGA1
356132	CDC42EP1
356139	CDC42EP1
356152	TRIOBP
356160	TRIOBP
356173	CDC42EP1
356224	EIF3L
356229	TRIOBP
356229	EIF3L
356231	TRIOBP
356232	TRIOBP
356237	TRIOBP
356238	TRIOBP
356254	TRIOBP
356258	GGA1
356258	TRIOBP
356268	EIF3L
356283	EIF3L
356291	TRIOBP
356296	SLC16A8
356297	EIF3L
356298	MICALL1
356302	EIF3L
356302	AL022311.1
356302	MICALL1
356302	PLA2G6
356303	EIF3L
356317	MICALL1
356317	AL031587.5
356318	EIF3L
356318	SLC16A8
356328	SLC16A8
356328	BAIAP2L2
356329	SLC16A8
356329	BAIAP2L2
356354	BAIAP2L2
356408	CSNK1E
356430	CSNK1E
356434	SLC16A8
356440	CSNK1E
356455	TPTEP2
356466	KDELR3
356516	TPTEP2
356551	TPTEP2
356568	CSNK1E
356574	CSNK1E
356683	GTPBP1
356705	APOBEC3F
356707	GTPBP1
356711	GTPBP1
356711	APOBEC3F
356719	APOBEC3B
356723	CBX6
356737	GTPBP1
356745	GTPBP1
356749	APOBEC3B
356750	APOBEC3B
356758	APOBEC3B
356762	APOBEC3B
356763	APOBEC3B
356769	APOBEC3H
356807	APOBEC3F
356810	PDGFB
356836	RPL3
356942	TAB1
356942	MIEF1
356943	MIEF1
356946	MIEF1
356953	PDGFB
356973	MGAT3
356977	MGAT3
356977	ATF4
356982	MGAT3
356982	ATF4
356995	RPL3
356998	MIEF1
357013	TAB1
357018	RPL3
357021	MIEF1
357029	CACNA1I
357030	CACNA1I
357038	CACNA1I
357049	ATF4
357066	CACNA1I
357074	UQCRFS1P1
357074	ENTHD1
357076	UQCRFS1P1
357077	UQCRFS1P1
357078	CACNA1I
357079	CACNA1I
357080	CACNA1I
357081	CACNA1I
357113	UQCRFS1P1
357126	UQCRFS1P1
357167	TNRC6B
357170	TNRC6B
357173	TNRC6B
357175	ENTHD1
357183	UQCRFS1P1
357184	UQCRFS1P1
357252	ENTHD1
357280	TNRC6B
357451	ADSL
357613	L3MBTL2
357684	L3MBTL2
357723	ZC3H7B
357749	ACO2
357791	SNU13
357793	L3MBTL2
357793	DESI1
357793	XRCC6
357794	L3MBTL2
357799	POLR3H
357840	PHF5A
357843	POLR3H
357919	SNU13
357972	SREBF2
357980	SREBF2-AS1
357980	SHISA8
357980	TNFRSF13C
357989	SREBF2-AS1
357989	SHISA8
357989	TNFRSF13C
357990	MEI1
357990	SREBF2-AS1
357990	SHISA8
357990	TNFRSF13C
357991	Z83840.1
357991	SREBF2-AS1
357991	SHISA8
357991	TNFRSF13C
357998	MEI1
357998	SREBF2-AS1
357998	SHISA8
357998	TNFRSF13C
357999	SREBF2-AS1
357999	SHISA8
357999	TNFRSF13C
358000	SREBF2-AS1
358000	SHISA8
358000	TNFRSF13C
358001	SREBF2-AS1
358001	SHISA8
358001	TNFRSF13C
358002	MEI1
358002	SREBF2-AS1
358002	SHISA8
358002	TNFRSF13C
358004	TNFRSF13C
358005	SREBF2-AS1
358005	SHISA8
358005	TNFRSF13C
358006	SREBF2-AS1
358006	SHISA8
358006	TNFRSF13C
358007	MEI1
358007	SREBF2-AS1
358007	SHISA8
358007	TNFRSF13C
358008	MEI1
358008	SREBF2-AS1
358008	SHISA8
358008	TNFRSF13C
358012	MEI1
358012	SREBF2-AS1
358012	SHISA8
358012	TNFRSF13C
358013	CYP2D6
358026	SREBF2
358026	AC254562.3
358030	CYP2D6
358030	TCF20
358047	CYP2D6
358047	CYP2D8P
358047	TCF20
358047	OGFRP1
358059	CYP2D6
358060	SREBF2
358060	CYP2D6
358060	CYP2D8P
358066	CYP2D6
358071	CYP2D6
358071	TCF20
358098	CYP2D6
358121	OGFRP1
358129	TCF20
358134	CYP2D8P
358170	RRP7A
358178	CYP2D6
358178	TCF20
358178	OGFRP1
358181	CYP2D6
358189	AC254562.3
358192	CYP2D6
358200	RRP7A
358202	POLDIP3
358208	CYB5R3
358210	TCF20
358219	POLDIP3
358224	CYB5R3
358237	POLDIP3
358247	RRP7A
358250	RRP7A
358253	RRP7A
358254	RRP7A
358255	RRP7A
358256	RRP7A
358257	RRP7A
358262	RRP7A
358286	POLDIP3
358291	RRP7A
358299	RRP7A
358314	CYB5R3
358318	ARFGAP3
358326	CYB5R3
358342	AL049758.1
358343	AL049758.1
358344	AL049758.1
358373	AL049758.1
358376	AL049758.1
358393	POLDIP3
358396	POLDIP3
358456	RPL5P34
358479	RPL5P34
358481	ARFGAP3
358487	ARFGAP3
358558	SCUBE1
358560	TSPO
358562	TTLL12
358629	SCUBE1
358635	TTLL12
358635	SCUBE1
358684	SCUBE1
358747	PNPLA5
358748	PNPLA5
358751	PNPLA5
358752	PNPLA5
358753	PNPLA5
358754	PNPLA5
358755	PNPLA5
358757	PNPLA5
358834	SHISAL1
358835	SHISAL1
358837	SHISAL1
358841	SHISAL1
358842	SHISAL1
358844	SHISAL1
358850	SHISAL1
358909	SHISAL1
358913	SHISAL1
358914	SHISAL1
358916	SHISAL1
358920	SHISAL1
358921	SHISAL1
358937	SHISAL1
359035	ARHGAP8
359036	ARHGAP8
359038	ARHGAP8
359039	ARHGAP8
359078	PHF21B
359080	PHF21B
359096	PHF21B
359108	ARHGAP8
359115	PHF21B
359116	PHF21B
359117	PHF21B
359118	PHF21B
359144	PHF21B
359150	PHF21B
359152	PHF21B
359190	SMC1B
359274	RIBC2
359289	FBLN1
359299	RIBC2
359299	SMC1B
359331	SMC1B
359336	RIBC2
359336	SMC1B
359389	ATXN10
359389	PRR34-AS1
359414	WNT7B
359423	WNT7B
359426	WNT7B
359429	WNT7B
359441	WNT7B
359461	FP325332.1
359479	AL121672.2
359491	GTSE1
359496	GTSE1
359503	PRR34-AS1
359512	PRR34-AS1
359512	GTSE1
359513	GTSE1
359521	GTSE1
359528	GTSE1
359559	CELSR1
359562	LINC00899
359578	PRR34-AS1
359580	GTSE1
359587	TTC38
359614	CELSR1
359615	CELSR1
359619	CELSR1
359706	GRAMD4
359711	TRMU
359738	GRAMD4
359741	GRAMD4
359746	GRAMD4
359780	CERK
359811	AL021392.1
359815	GRAMD4
359822	CERK
360063	LINC01644
360064	LINC01644
360510	ZBED4
360538	AL671710.1
360543	ZBED4
360544	ZBED4
360544	PIM3
360545	ZBED4
360547	ZBED4
360558	PANX2
360559	SELENOO
360560	SELENOO
360570	ZBED4
360571	ALG12
360571	SELENOO
360572	ZBED4
360576	ZBED4
360584	ZBED4
360584	AL671710.1
360596	AL671710.1
360599	ZBED4
360599	AL671710.1
360604	SELENOO
360605	ZBED4
360617	SELENOO
360619	AL022328.4
360691	SELENOO
360691	AL022328.4
360692	SELENOO
360692	PPP6R2
360692	SBF1
360700	SBF1
360707	SBF1
360719	AL022328.4
360719	ADM2
360723	PPP6R2
360724	SBF1
360725	AL022328.4
360734	ADM2
360734	MIOX
360740	AL022328.4
360742	SELENOO
360743	AL022328.4
360750	CHKB-DT
360765	ADM2
360765	CHKB-DT
360766	CHKB-DT
360769	SELENOO
360769	PPP6R2
360769	LMF2
360769	CHKB-DT
360770	SELENOO
360770	PPP6R2
360795	AL022328.4
360797	U62317.1
360797	CHKB-DT
360799	SBF1
360799	SYCE3
360806	HDAC10
360807	HDAC10
360807	SBF1
360810	SBF1
360814	SBF1
360817	ADM2
360819	ADM2
360820	ADM2
360823	ADM2
360825	ADM2
360830	SYCE3
360843	PPP6R2
360846	PPP6R2
360846	ARSA
360848	PPP6R2
360932	RPL23AP82
361069	CNTN6
361091	CNTN6
361218	AC087427.1
361231	AC087427.1
361563	SETMAR
361563	ITPR1-DT
361590	ITPR1-DT
361595	SETMAR
361595	ITPR1-DT
361596	SETMAR
361596	ITPR1-DT
361597	SETMAR
361599	SETMAR
361599	ITPR1-DT
361609	ITPR1-DT
361617	ITPR1-DT
361618	ITPR1-DT
361619	ITPR1-DT
361657	ITPR1-DT
361660	ITPR1-DT
361664	ITPR1-DT
361703	BHLHE40-AS1
361736	BHLHE40-AS1
361738	BHLHE40-AS1
361788	BHLHE40
361824	BHLHE40
361838	EDEM1
361944	EDEM1
362347	RAD18
362362	RAD18
362492	LHFPL4
362585	RPUSD3
362591	OGG1
362591	RPUSD3
362592	LHFPL4
362592	OGG1
362592	RPUSD3
362604	OGG1
362604	RPUSD3
362615	CAMK1
362633	CAMK1
362636	CAMK1
362637	OGG1
362639	LHFPL4
362639	OGG1
362639	RPUSD3
362666	OGG1
362666	RPUSD3
362668	PRRT3-AS1
362672	OGG1
362694	IL17RE
362717	FANCD2
362770	PRRT3-AS1
362783	IRAK2
362820	VHL
362854	ATP2B2
362959	SLC6A1
363005	SLC6A1
363008	SLC6A1
363009	SLC6A1
363011	SLC6A1
363015	SLC6A1
363028	HRH1
363037	HRH1
363038	HRH1
363042	HRH1
363045	HRH1
363060	HRH1
363100	HRH1
363407	MKRN2
363480	CAND2
363485	MKRN2
363655	RPL32
363659	RPL32
363923	WNT7A
363931	WNT7A
363958	AC090004.1
363959	AC090004.1
363962	XPC
364017	SLC6A6
364058	AC090004.1
364058	AC093495.1
364080	AC090004.1
364139	SLC6A6
364421	EAF1
364425	EAF1
364434	EAF1
364454	EAF1
364470	EAF1
364482	EAF1
364528	EAF1
364698	AC090948.2
364707	AC090948.2
364716	AC090948.2
364738	AC090948.2
364758	AC090948.2
364763	AC090948.2
364769	OXNAD1
364769	AC090948.1
364769	AC090948.2
364779	AC090948.2
364803	AC090948.2
364844	AC090948.3
364882	AC090948.2
364893	AC090948.2
365148	SATB1
365315	AC061958.1
365369	KAT2B
365374	KAT2B
365385	EFHB
365385	KAT2B
365387	KAT2B
365391	KAT2B
365394	KAT2B
365668	HMGB1P5
365906	UBE2E1
366780	RBMS3-AS3
367493	ZNF860
367599	KRT18P15
367600	KRT18P15
367675	KRT18P15
367735	CNOT10
367738	CNOT10
367824	CNOT10
367932	SUSD5
368358	RPL29P11
368400	TRANK1
368403	AC105749.1
368403	TRANK1
368601	TCEA1P2
368750	RPL21P135
368756	RPL21P135
368808	CTDSPL
368808	PLCD1
368813	CTDSPL
368844	VILL
368853	CTDSPL
368860	DLEC1
368866	DLEC1
368868	DLEC1
368869	DLEC1
368870	CTDSPL
368870	DLEC1
368871	DLEC1
368903	DLEC1
368924	DLEC1
369150	XIRP1
369180	WDR48
369221	EEF1A1P24
369915	ZBTB47
369923	VIPR1
369960	CCDC13
369983	ZBTB47
369988	CCDC13
369989	CCDC13
369990	ZBTB47
370008	AC006059.1
370012	AC006059.1
370019	ZBTB47
370019	HHATL
370019	CCDC13
370030	CCDC13
370036	ZBTB47
370036	HHATL
370036	CCDC13
370219	SNRK-AS1
370398	AC006058.1
370399	AC006058.1
370406	AC006058.1
370433	AC006058.1
370436	AC006058.1
370444	AC006058.1
370455	AC006058.1
370460	AC006058.1
370461	AC006058.1
370464	AC006058.1
370465	AC006058.1
370499	AC006058.1
370645	ZDHHC3
370662	CDCP1
370688	EXOSC7
370689	EXOSC7
370820	LIMD1
370826	LIMD1
370827	LIMD1
370830	LIMD1
370831	LIMD1
370833	LIMD1
370871	LIMD1
370910	SLC6A20
370914	SLC6A20
371032	CCR3
371033	CCR3
371034	CCR3
371038	CCR3
371069	CCR3
371092	CCR3
371121	CCR5AS
371122	CCR5AS
371138	CCR3
371140	CCR5AS
371147	CCR3
371265	PRSS44P
371286	AC134504.1
371359	TMIE
371393	AC134504.1
371419	SETD2
371498	SETD2
371818	ZNF589
371828	CAMP
371952	NCKIPSD
371962	COL7A1
371996	CELSR3
372083	PRKAR2A
372175	USP4
372179	RHOA-IT1
372210	LAMB2
372212	LAMB2
372259	RHOA
372335	IP6K1
372458	MST1R
372461	MST1R
372532	CACNA2D2
372534	RBM5
372543	SEMA3F-AS1
372547	SEMA3F-AS1
372574	NAA80
372582	NAA80
372626	NAA80
372669	HEMK1
372695	SEMA3B
372695	CACNA2D2
372716	CACNA2D2
372717	CACNA2D2
372749	HEMK1
372771	HEMK1
373100	RRP9
373132	RRP9
373137	PCBP4
373139	RRP9
373146	GPR62
373203	RRP9
373203	POC1A
373212	POC1A
373218	PCBP4
373227	POC1A
373517	AC096887.1
373854	SELENOK
374598	IL17RD
374696	SLMAP
374927	PXK
375025	RPP14
375057	FAM3D
376218	PRICKLE2
376246	PRICKLE2
376285	PRICKLE2
376489	ADAMTS9
376869	SLC25A26
377169	TAFA1
377184	TAFA1
377188	TAFA1
377190	TAFA1
377234	FRMD4B
377241	FRMD4B
377266	AC109587.1
377278	FRMD4B
377283	FRMD4B
377305	FRMD4B
377305	RBM43P1
377324	FRMD4B
377324	RBM43P1
377347	FRMD4B
377352	FRMD4B
377353	FRMD4B
377367	FRMD4B
377371	FRMD4B
377373	FRMD4B
377377	FRMD4B
377383	FRMD4B
377384	FRMD4B
377385	FRMD4B
377451	AC099328.1
377476	RBM43P1
377489	RBM43P1
377941	FOXP1-IT1
378026	EIF4E3
378029	EIF4E3
378046	EIF4E3
378050	EIF4E3
378054	FOXP1-IT1
378411	FTH1P23
378801	RPL23AP49
378801	LINC00960
378802	RPL23AP49
378802	LINC00960
378804	RPL23AP49
378804	LINC00960
378812	RPL23AP49
378816	RPL23AP49
378818	RPL23AP49
379554	CADM2
379562	CADM2
379564	CADM2
379569	CADM2
379574	CADM2
379720	AC107204.1
379721	AC107204.1
380038	NSUN3
380579	ST3GAL6
380589	ST3GAL6
380827	CMSS1
381163	SENP7
381261	CEP97
381280	RPL24
382263	LINC01215
382269	IFT57
382326	IFT57
382395	TRAT1
382402	TRAT1
382633	NECTIN3-AS1
382633	NECTIN3
382661	NECTIN3
382745	ZBED2
382819	TMPRSS7
382903	TMPRSS7
382916	TMPRSS7
383011	ATG3
383081	CCDC80
383082	CCDC80
383083	CCDC80
383105	CCDC80
383262	BOC
383366	NAA50
383527	CCDC191
383854	GAP43
383858	GAP43
383859	GAP43
383861	GAP43
383863	GAP43
383882	GAP43
383888	GAP43
383891	GAP43
383892	GAP43
383893	GAP43
383894	GAP43
383911	GAP43
383916	GAP43
384300	TMEM39A
384302	TMEM39A
384317	ARHGAP31
384317	TMEM39A
384405	MAATS1
384407	TIMMDC1
384637	HGD
384637	STXBP5L
384662	RABL3
384662	STXBP5L
384665	STXBP5L
384678	STXBP5L
384687	STXBP5L
384688	STXBP5L
384899	PARP9
384900	PARP9
384984	PARP14
385024	DTX3L
385105	PDIA5
385673	UMPS
385705	ITGB5
385721	ITGB5
385778	HEG1
386015	SNX4
386027	SNX4
386028	SNX4
386045	LINC02614
386108	ALG1L
386172	AC079848.2
386691	TPRA1
386976	GATA2
387057	RAB7A
387110	KIAA1257
387110	EFCC1
387117	ACAD9
387117	COPG1
387131	KIAA1257
387131	EFCC1
387196	RAB43
387229	AC108673.3
387229	H1FX-AS1
387236	SNORA7B
387240	EFCAB12
387271	SNORA7B
387271	PLXND1
387273	H1FX-AS1
387275	PLXND1
387320	H1FX-AS1
387374	SNORA7B
387387	SNORA7B
387511	LINC02021
387512	LINC02021
387518	FAM86HP
387521	LINC02021
387521	COL6A4P2
387534	COL6A4P2
387561	COL6A4P2
387838	CPNE4
387985	DNAJC13
388157	TMEM108
388158	TMEM108
388170	TMEM108
388171	TMEM108
388173	TMEM108
388188	TMEM108
388192	TMEM108
388198	TMEM108
388199	TMEM108
388201	TMEM108
388203	TMEM108
388204	TMEM108
388307	INHCAP
388387	RAB6B
388566	AMOTL2
388650	KY
388652	KY
388653	KY
388674	KY
388675	KY
388679	KY
388680	KY
388700	KY
388717	KY
389068	SLC35G2
389112	SLC35G2
389275	DBR1
389282	DBR1
389284	DBR1
389292	DBR1
389358	DBR1
389692	NMNAT3
390110	PXYLP1
390173	PXYLP1
390439	TRPC1
390496	CHST2
390514	CHST2
390523	U2SURP
390524	CHST2
390532	CHST2
390535	CHST2
390544	CHST2
390548	CHST2
390572	CHST2
391396	TM4SF1
391396	TM4SF1-AS1
391409	TM4SF1
391409	TM4SF1-AS1
391409	TM4SF4
391412	TM4SF1
391469	WWTR1
391471	WWTR1
391507	WWTR1-AS1
391571	WWTR1-IT1
391651	TMEM183B
392423	ARHGEF26-AS1
392426	ARHGEF26-AS1
392427	ARHGEF26-AS1
392438	ARHGEF26
392617	PLCH1
392659	PLCH1
392670	PLCH1
392673	PLCH1
392674	PLCH1
392686	PLCH1
392691	PLCH1
392720	KCNAB1
393036	LINC02029
393073	LINC02029
393076	LINC02029
393084	LINC02029
393096	LINC02029
393166	SLC66A1L
393194	AC084212.1
393281	LXN
393478	IL12A-AS1
393519	SCHIP1
393552	IL12A-AS1
393590	IL12A-AS1
393590	C3orf80
393649	SMC4
393693	ARL14
393726	PPM1L
393732	PPM1L
393733	PPM1L
393734	PPM1L
393735	PPM1L
393736	PPM1L
393740	PPM1L
393757	PPM1L
393757	AC069224.1
394439	EGFEM1P
394440	EGFEM1P
394441	EGFEM1P
394453	EGFEM1P
394635	MYNN
394638	MYNN
394640	MYNN
394647	MYNN
394648	MYNN
394649	MYNN
394650	MYNN
394651	MYNN
394655	AC078802.1
394721	AC078802.1
394721	AC008040.1
394727	ACTRT3
395045	AC092919.2
395383	FNDC3B
